event_name,trace_id,span_id,time_unix_nano,observed_time_unix_nano,severity_number,severity_text,body,attributes,dropped_attributes_count,flags,resource,resource_schema_url,instrumentation_scope,log_schema_url
null,,,1761344214343645129,1761344214343649754,SEVERITY_NUMBER_INFO,INFO,"[QuorumController id=1] Replayed PartitionRecord for new partition __consumer_offsets-1 with topic ID Ebw9nCW5Q1iqj8cHpJZWTg and PartitionRegistration(replicas=[1], directories=[9c1sdmMxf8mGhArJK_oSNA], isr=[1], removingReplicas=[], addingReplicas=[], elr=[], lastKnownElr=[], leader=1, leaderRecoveryState=RECOVERED, leaderEpoch=0, partitionEpoch=0).",{},null,null,"{""attributes"":{""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""service.namespace"":""opentelemetry-demo"",""process.runtime.name"":""OpenJDK Runtime Environment"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""host.name"":""docker-desktop"",""telemetry.sdk.name"":""opentelemetry"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""telemetry.sdk.version"":""1.55.0"",""process.runtime.version"":""21.0.7+6-LTS"",""process.pid"":""1"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""service.version"":""2.1.3"",""telemetry.distro.version"":""2.21.0"",""host.arch"":""aarch64"",""telemetry.sdk.language"":""java"",""service.name"":""kafka"",""os.description"":""Linux 6.10.14-linuxkit"",""os.type"":""linux""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""org.apache.kafka.controller.ReplicationControlManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214343812420,1761344214343814420,SEVERITY_NUMBER_INFO,INFO,"[QuorumController id=1] Replayed PartitionRecord for new partition __consumer_offsets-2 with topic ID Ebw9nCW5Q1iqj8cHpJZWTg and PartitionRegistration(replicas=[1], directories=[9c1sdmMxf8mGhArJK_oSNA], isr=[1], removingReplicas=[], addingReplicas=[], elr=[], lastKnownElr=[], leader=1, leaderRecoveryState=RECOVERED, leaderEpoch=0, partitionEpoch=0).",{},null,null,"{""attributes"":{""service.namespace"":""opentelemetry-demo"",""os.description"":""Linux 6.10.14-linuxkit"",""host.arch"":""aarch64"",""telemetry.sdk.language"":""java"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""telemetry.distro.version"":""2.21.0"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""service.version"":""2.1.3"",""telemetry.sdk.version"":""1.55.0"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""process.runtime.version"":""21.0.7+6-LTS"",""service.name"":""kafka"",""os.type"":""linux"",""host.name"":""docker-desktop"",""telemetry.sdk.name"":""opentelemetry"",""process.pid"":""1"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""process.runtime.name"":""OpenJDK Runtime Environment""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""org.apache.kafka.controller.ReplicationControlManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214343909587,1761344214343911337,SEVERITY_NUMBER_INFO,INFO,"[QuorumController id=1] Replayed PartitionRecord for new partition __consumer_offsets-3 with topic ID Ebw9nCW5Q1iqj8cHpJZWTg and PartitionRegistration(replicas=[1], directories=[9c1sdmMxf8mGhArJK_oSNA], isr=[1], removingReplicas=[], addingReplicas=[], elr=[], lastKnownElr=[], leader=1, leaderRecoveryState=RECOVERED, leaderEpoch=0, partitionEpoch=0).",{},null,null,"{""attributes"":{""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""host.arch"":""aarch64"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""service.version"":""2.1.3"",""telemetry.distro.version"":""2.21.0"",""os.description"":""Linux 6.10.14-linuxkit"",""telemetry.sdk.version"":""1.55.0"",""host.name"":""docker-desktop"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""process.pid"":""1"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""process.runtime.name"":""OpenJDK Runtime Environment"",""os.type"":""linux"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.name"":""opentelemetry"",""service.name"":""kafka"",""telemetry.sdk.language"":""java"",""process.runtime.version"":""21.0.7+6-LTS""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""org.apache.kafka.controller.ReplicationControlManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214343991504,1761344214343993212,SEVERITY_NUMBER_INFO,INFO,"[QuorumController id=1] Replayed PartitionRecord for new partition __consumer_offsets-4 with topic ID Ebw9nCW5Q1iqj8cHpJZWTg and PartitionRegistration(replicas=[1], directories=[9c1sdmMxf8mGhArJK_oSNA], isr=[1], removingReplicas=[], addingReplicas=[], elr=[], lastKnownElr=[], leader=1, leaderRecoveryState=RECOVERED, leaderEpoch=0, partitionEpoch=0).",{},null,null,"{""attributes"":{""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""process.pid"":""1"",""os.description"":""Linux 6.10.14-linuxkit"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""service.name"":""kafka"",""service.namespace"":""opentelemetry-demo"",""host.arch"":""aarch64"",""host.name"":""docker-desktop"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""telemetry.distro.version"":""2.21.0"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""process.runtime.version"":""21.0.7+6-LTS"",""os.type"":""linux"",""telemetry.sdk.language"":""java"",""process.runtime.name"":""OpenJDK Runtime Environment"",""service.version"":""2.1.3"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.55.0""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""org.apache.kafka.controller.ReplicationControlManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214344158837,1761344214344160170,SEVERITY_NUMBER_INFO,INFO,"[QuorumController id=1] Replayed PartitionRecord for new partition __consumer_offsets-6 with topic ID Ebw9nCW5Q1iqj8cHpJZWTg and PartitionRegistration(replicas=[1], directories=[9c1sdmMxf8mGhArJK_oSNA], isr=[1], removingReplicas=[], addingReplicas=[], elr=[], lastKnownElr=[], leader=1, leaderRecoveryState=RECOVERED, leaderEpoch=0, partitionEpoch=0).",{},null,null,"{""attributes"":{""os.description"":""Linux 6.10.14-linuxkit"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""telemetry.sdk.language"":""java"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""host.name"":""docker-desktop"",""service.name"":""kafka"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.sdk.version"":""1.55.0"",""process.pid"":""1"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""process.runtime.name"":""OpenJDK Runtime Environment"",""service.namespace"":""opentelemetry-demo"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""service.version"":""2.1.3"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""host.arch"":""aarch64"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""os.type"":""linux"",""telemetry.distro.version"":""2.21.0"",""process.runtime.version"":""21.0.7+6-LTS""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""org.apache.kafka.controller.ReplicationControlManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214344221545,1761344214344223129,SEVERITY_NUMBER_INFO,INFO,"[QuorumController id=1] Replayed PartitionRecord for new partition __consumer_offsets-7 with topic ID Ebw9nCW5Q1iqj8cHpJZWTg and PartitionRegistration(replicas=[1], directories=[9c1sdmMxf8mGhArJK_oSNA], isr=[1], removingReplicas=[], addingReplicas=[], elr=[], lastKnownElr=[], leader=1, leaderRecoveryState=RECOVERED, leaderEpoch=0, partitionEpoch=0).",{},null,null,"{""attributes"":{""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""process.pid"":""1"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""os.description"":""Linux 6.10.14-linuxkit"",""service.namespace"":""opentelemetry-demo"",""service.version"":""2.1.3"",""telemetry.distro.version"":""2.21.0"",""telemetry.sdk.name"":""opentelemetry"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""process.runtime.name"":""OpenJDK Runtime Environment"",""telemetry.sdk.version"":""1.55.0"",""host.arch"":""aarch64"",""process.runtime.version"":""21.0.7+6-LTS"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""host.name"":""docker-desktop"",""telemetry.sdk.language"":""java"",""service.name"":""kafka"",""os.type"":""linux"",""telemetry.distro.name"":""opentelemetry-java-instrumentation""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""org.apache.kafka.controller.ReplicationControlManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214344069295,1761344214344071170,SEVERITY_NUMBER_INFO,INFO,"[QuorumController id=1] Replayed PartitionRecord for new partition __consumer_offsets-5 with topic ID Ebw9nCW5Q1iqj8cHpJZWTg and PartitionRegistration(replicas=[1], directories=[9c1sdmMxf8mGhArJK_oSNA], isr=[1], removingReplicas=[], addingReplicas=[], elr=[], lastKnownElr=[], leader=1, leaderRecoveryState=RECOVERED, leaderEpoch=0, partitionEpoch=0).",{},null,null,"{""attributes"":{""os.type"":""linux"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""host.arch"":""aarch64"",""service.version"":""2.1.3"",""telemetry.sdk.language"":""java"",""telemetry.sdk.name"":""opentelemetry"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""process.pid"":""1"",""telemetry.sdk.version"":""1.55.0"",""process.runtime.version"":""21.0.7+6-LTS"",""service.namespace"":""opentelemetry-demo"",""service.name"":""kafka"",""os.description"":""Linux 6.10.14-linuxkit"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""host.name"":""docker-desktop"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""process.runtime.name"":""OpenJDK Runtime Environment"",""telemetry.distro.version"":""2.21.0"",""telemetry.distro.name"":""opentelemetry-java-instrumentation""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""org.apache.kafka.controller.ReplicationControlManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214344425045,1761344214344426170,SEVERITY_NUMBER_INFO,INFO,"[QuorumController id=1] Replayed PartitionRecord for new partition __consumer_offsets-9 with topic ID Ebw9nCW5Q1iqj8cHpJZWTg and PartitionRegistration(replicas=[1], directories=[9c1sdmMxf8mGhArJK_oSNA], isr=[1], removingReplicas=[], addingReplicas=[], elr=[], lastKnownElr=[], leader=1, leaderRecoveryState=RECOVERED, leaderEpoch=0, partitionEpoch=0).",{},null,null,"{""attributes"":{""process.runtime.name"":""OpenJDK Runtime Environment"",""service.namespace"":""opentelemetry-demo"",""telemetry.sdk.name"":""opentelemetry"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""telemetry.sdk.version"":""1.55.0"",""os.type"":""linux"",""host.name"":""docker-desktop"",""process.runtime.version"":""21.0.7+6-LTS"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""service.name"":""kafka"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""telemetry.distro.version"":""2.21.0"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""service.version"":""2.1.3"",""host.arch"":""aarch64"",""telemetry.sdk.language"":""java"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""process.pid"":""1"",""os.description"":""Linux 6.10.14-linuxkit""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""org.apache.kafka.controller.ReplicationControlManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214344585420,1761344214344586629,SEVERITY_NUMBER_INFO,INFO,"[QuorumController id=1] Replayed PartitionRecord for new partition __consumer_offsets-11 with topic ID Ebw9nCW5Q1iqj8cHpJZWTg and PartitionRegistration(replicas=[1], directories=[9c1sdmMxf8mGhArJK_oSNA], isr=[1], removingReplicas=[], addingReplicas=[], elr=[], lastKnownElr=[], leader=1, leaderRecoveryState=RECOVERED, leaderEpoch=0, partitionEpoch=0).",{},null,null,"{""attributes"":{""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""telemetry.sdk.name"":""opentelemetry"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""process.pid"":""1"",""telemetry.sdk.language"":""java"",""process.runtime.version"":""21.0.7+6-LTS"",""process.runtime.name"":""OpenJDK Runtime Environment"",""service.namespace"":""opentelemetry-demo"",""os.description"":""Linux 6.10.14-linuxkit"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""telemetry.distro.version"":""2.21.0"",""service.name"":""kafka"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""host.name"":""docker-desktop"",""telemetry.sdk.version"":""1.55.0"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""host.arch"":""aarch64"",""os.type"":""linux"",""service.version"":""2.1.3""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""org.apache.kafka.controller.ReplicationControlManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214344778754,1761344214344780420,SEVERITY_NUMBER_INFO,INFO,"[QuorumController id=1] Replayed PartitionRecord for new partition __consumer_offsets-13 with topic ID Ebw9nCW5Q1iqj8cHpJZWTg and PartitionRegistration(replicas=[1], directories=[9c1sdmMxf8mGhArJK_oSNA], isr=[1], removingReplicas=[], addingReplicas=[], elr=[], lastKnownElr=[], leader=1, leaderRecoveryState=RECOVERED, leaderEpoch=0, partitionEpoch=0).",{},null,null,"{""attributes"":{""os.type"":""linux"",""os.description"":""Linux 6.10.14-linuxkit"",""process.runtime.version"":""21.0.7+6-LTS"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""process.runtime.name"":""OpenJDK Runtime Environment"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""telemetry.sdk.name"":""opentelemetry"",""service.namespace"":""opentelemetry-demo"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""telemetry.sdk.language"":""java"",""process.pid"":""1"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""service.name"":""kafka"",""telemetry.distro.version"":""2.21.0"",""telemetry.sdk.version"":""1.55.0"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""host.arch"":""aarch64"",""host.name"":""docker-desktop"",""service.version"":""2.1.3""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""org.apache.kafka.controller.ReplicationControlManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214344293629,1761344214344295337,SEVERITY_NUMBER_INFO,INFO,"[QuorumController id=1] Replayed PartitionRecord for new partition __consumer_offsets-8 with topic ID Ebw9nCW5Q1iqj8cHpJZWTg and PartitionRegistration(replicas=[1], directories=[9c1sdmMxf8mGhArJK_oSNA], isr=[1], removingReplicas=[], addingReplicas=[], elr=[], lastKnownElr=[], leader=1, leaderRecoveryState=RECOVERED, leaderEpoch=0, partitionEpoch=0).",{},null,null,"{""attributes"":{""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""process.pid"":""1"",""os.type"":""linux"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.distro.version"":""2.21.0"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""service.version"":""2.1.3"",""process.executable.path"":""/opt/java/openjdk/bin/java"",""service.namespace"":""opentelemetry-demo"",""process.runtime.version"":""21.0.7+6-LTS"",""telemetry.sdk.version"":""1.55.0"",""host.name"":""docker-desktop"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""host.arch"":""aarch64"",""os.description"":""Linux 6.10.14-linuxkit"",""telemetry.sdk.language"":""java"",""service.name"":""kafka"",""process.runtime.name"":""OpenJDK Runtime Environment"",""telemetry.distro.name"":""opentelemetry-java-instrumentation""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""org.apache.kafka.controller.ReplicationControlManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
null,,,1761344214344957545,1761344214344959087,SEVERITY_NUMBER_INFO,INFO,"[QuorumController id=1] Replayed PartitionRecord for new partition __consumer_offsets-15 with topic ID Ebw9nCW5Q1iqj8cHpJZWTg and PartitionRegistration(replicas=[1], directories=[9c1sdmMxf8mGhArJK_oSNA], isr=[1], removingReplicas=[], addingReplicas=[], elr=[], lastKnownElr=[], leader=1, leaderRecoveryState=RECOVERED, leaderEpoch=0, partitionEpoch=0).",{},null,null,"{""attributes"":{""service.name"":""kafka"",""host.arch"":""aarch64"",""process.command_line"":""/opt/java/openjdk/bin/java -Xmx400m -Xms400m -XX:SharedArchiveFile=/opt/kafka/kafka.jsa -Xlog:gc*:file=/opt/kafka/bin/../logs/kafkaServer-gc.log:time,tags:filecount=10,filesize=100M -Dcom.sun.management.jmxremote=true -Dcom.sun.management.jmxremote.authenticate=false -Dcom.sun.management.jmxremote.ssl=false -Dkafka.logs.dir=/opt/kafka/bin/../logs -Dlog4j.configuration=file:/opt/kafka/bin/../config/log4j.properties -javaagent:/tmp/opentelemetry-javaagent.jar -Dotel.jmx.target.system=kafka-broker kafka.Kafka /opt/kafka/config/server.properties"",""telemetry.distro.version"":""2.21.0"",""service.version"":""2.1.3"",""container.id"":""5894bf62ca0de49ea7fd80bccc2cf876c706de8b394fbb51ed56c8c86f8cbdde"",""os.type"":""linux"",""os.description"":""Linux 6.10.14-linuxkit"",""telemetry.sdk.language"":""java"",""process.runtime.version"":""21.0.7+6-LTS"",""process.pid"":""1"",""telemetry.sdk.version"":""1.55.0"",""telemetry.sdk.name"":""opentelemetry"",""telemetry.distro.name"":""opentelemetry-java-instrumentation"",""process.runtime.description"":""Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.7+6-LTS"",""service.namespace"":""opentelemetry-demo"",""host.name"":""docker-desktop"",""service.instance.id"":""ebefcf5b-a8e5-4c20-b85e-217459de1c0a"",""process.runtime.name"":""OpenJDK Runtime Environment"",""process.executable.path"":""/opt/java/openjdk/bin/java""},""dropped_attributes_count"":null}",https://opentelemetry.io/schemas/1.24.0,"{""name"":""org.apache.kafka.controller.ReplicationControlManager"",""version"":null,""attributes"":{},""dropped_attributes_count"":null}",null
